"","tpv","tpr","fpr","tnr","fnr","ppv","fdr","npv","fors","L.diag","L.pred","L.all","L.eq.diag","model"
"30",0.052,0.990527488855869,0.3433764684099,0.6566235315901,0.00947251114413076,0.137753784160769,0.862246215839231,0.99920167804145,0.000798321958549872,0.176424489777015,0.431522268898891,0.303973379337953,0.333903957265769,"allRun"
"31",0.053,0.990156017830609,0.340599090665953,0.659400909334046,0.00984398216939079,0.138676447635399,0.861323552364601,0.999173888646424,0.000826111353575659,0.175221536417672,0.431074831859088,0.30314818413838,0.330755108496563,"allRun"
"32",0.054,0.989970282317979,0.337667414158455,0.662332585841545,0.0100297176820208,0.139689694936576,0.860310305063424,0.999162037180721,0.000837962819279352,0.173848565920238,0.430574133941352,0.302211349930795,0.327637696476434,"allRun"
"33",0.055,0.989784546805349,0.334560865718929,0.665439134281071,0.0102154531946508,0.14078144400708,0.85921855599292,0.99915051355317,0.000849486446829871,0.17238815945679,0.430034021219875,0.301211090338332,0.324345412524279,"allRun"
"34",0.056,0.989784546805349,0.331577756290246,0.668422243709754,0.0102154531946508,0.141868327875835,0.858131672124165,0.999154301529945,0.000845698470054586,0.170896604742449,0.42948868529711,0.300192645019779,0.321362303095595,"allRun"
"35",0.057,0.989227340267459,0.328913530972905,0.671086469027095,0.0107726597325409,0.142784375754001,0.857215624245999,0.999111750922707,0.000888249077292984,0.169843095352723,0.429051936661646,0.299447516007184,0.318140871240364,"allRun"
"36",0.058,0.989227340267459,0.326403604419117,0.673596395580883,0.0107726597325409,0.143724532476995,0.856275467523005,0.999115057750111,0.000884942249889382,0.168588132075829,0.428580204886447,0.298584168481138,0.315630944686576,"allRun"
"37",0.059,0.989041604754829,0.323883391281091,0.676116608718909,0.0109583952451709,0.14465784683926,0.85534215316074,0.999103166279052,0.000896833720947908,0.167420893263131,0.428119493440844,0.297770193351988,0.31292499603592,"allRun"
"38",0.06,0.988484398216939,0.32118830621104,0.67881169378896,0.0115156017830609,0.145624692168774,0.854375307831226,0.999061345606492,0.000938654393508145,0.16635195399705,0.427656981112367,0.297004467554709,0.309672704427979,"allRun"
"39",0.061,0.988298662704309,0.318637233320304,0.681362766679696,0.0117013372956909,0.146596137421826,0.853403862578174,0.999049788087661,0.00095021191233918,0.165169285307997,0.427177037245257,0.296173161276627,0.306935896024613,"allRun"
"40",0.062,0.987927191679049,0.316158166519226,0.683841833480774,0.012072808320951,0.147528706939591,0.852471293060409,0.999023202692955,0.000976797307044963,0.164115487420088,0.426724045183727,0.295419766301908,0.304085358198275,"allRun"
"41",0.063,0.987741456166419,0.313504227786121,0.686495772213879,0.012258543833581,0.148568235787121,0.851431764212879,0.999012020418245,0.00098797958175531,0.162881385809851,0.426209871897317,0.294545628853584,0.30124568395254,"allRun"
"42",0.064,0.987555720653789,0.311210319501306,0.688789680498694,0.012444279346211,0.149475696494335,0.850524303505665,0.999000402822743,0.000999597177256926,0.161827299423759,0.425761950341461,0.29379462488261,0.298766040155095,"allRun"
"43",0.065,0.987555720653789,0.309122142901228,0.690877857098772,0.012444279346211,0.150333634924225,0.849666365075775,0.999003421091775,0.000996578908225495,0.16078321112372,0.425331471992,0.29305734155786,0.296677863555017,"allRun"
"44",0.066,0.987369985141159,0.306632789515913,0.693367210484087,0.012630014858841,0.151345195729537,0.848654804270463,0.99899218946838,0.00100781053162006,0.159631402187377,0.424831307401041,0.292231354794209,0.294002774657072,"allRun"
"45",0.067,0.987369985141159,0.304647478758204,0.695352521241796,0.012630014858841,0.152181380968739,0.847818619031261,0.998995063990778,0.00100493600922177,0.158638746808522,0.424411777520241,0.291525262164382,0.292017463899363,"allRun"
"46",0.068,0.986998514115899,0.302744460674388,0.697255539325612,0.013001485884101,0.152942869477623,0.847057130522377,0.998968358068177,0.00103164193182321,0.157872973279245,0.4240443862271,0.290958679753173,0.289742974790287,"allRun"
"47",0.069,0.986812778603269,0.300903162095994,0.699096837904006,0.0131872213967311,0.153710400694344,0.846289599305656,0.998956388811312,0.00104361118868784,0.157045191746363,0.423666605247172,0.290355898496767,0.287715940699263,"allRun"
"48",0.07,0.986441307578009,0.298897278169811,0.701102721830189,0.0135586924219911,0.154533286778399,0.845466713221601,0.998930089403488,0.0010699105965118,0.156227985295901,0.423268311909057,0.289748148602479,0.28533858574782,"allRun"
"49",0.071,0.985884101040119,0.296953113749048,0.703046886250951,0.0141158989598811,0.155313670411985,0.844686329588015,0.9988892461489,0.00111075385110052,0.155534506354465,0.422898541719558,0.289216524037011,0.282837214789167,"allRun"
"50",0.072,0.985326894502229,0.295245540765733,0.704754459234267,0.0146731054977712,0.155997294674626,0.844002705325374,0.998848245396626,0.00115175460337362,0.154959323131752,0.422577229964374,0.288768276548063,0.280572435267962,"allRun"
"51",0.073,0.985141158989599,0.293548254366655,0.706451745633345,0.0148588410104012,0.156732957063917,0.843267042936083,0.99883648210364,0.00116351789635964,0.154203547688528,0.422215280416222,0.288209414052375,0.278689413356254,"allRun"
"52",0.074,0.984955423476969,0.291727528956735,0.708272471043265,0.0150445765230312,0.157532008436562,0.842467991563438,0.998824980053674,0.00117501994632625,0.153386052739883,0.421821505754882,0.287603779247382,0.276682952433703,"allRun"
"53",0.075,0.984955423476969,0.290030242557656,0.709969757442344,0.0150445765230312,0.158307958684101,0.841692041315899,0.998827785817656,0.00117221418234443,0.152537409540344,0.421432127749122,0.286984768644733,0.274985666034625,"allRun"
"54",0.076,0.984955423476969,0.28845639516942,0.71154360483058,0.0150445765230312,0.159034337981706,0.840965662018294,0.998830375579397,0.00116962442060272,0.151750485846226,0.421067643219448,0.286409064532837,0.273411818646389,"allRun"
"55",0.077,0.984955423476969,0.286594523422552,0.713405476577448,0.0150445765230312,0.15990230370281,0.84009769629719,0.998833424547052,0.00116657545294812,0.150819549972792,0.420632135875069,0.28572584292393,0.271549946899521,"allRun"
"56",0.078,0.984398216939079,0.285123541876684,0.714876458123316,0.0156017830609212,0.160518505057847,0.839481494942153,0.998792756539235,0.00120724346076459,0.150362662468803,0.420344369201459,0.285353515835131,0.269521758815763,"allRun"
"57",0.079,0.984398216939079,0.283426255477606,0.716573744522394,0.0156017830609212,0.161324688765105,0.838675311234895,0.998795612588716,0.00120438741128396,0.149514019269264,0.419939849323089,0.284726934296177,0.267824472416685,"allRun"
"58",0.08,0.983841010401189,0.281903841010554,0.718096158989446,0.0161589895988113,0.161977860681304,0.838022139318696,0.998755293579032,0.0012447064209683,0.149031415304683,0.419633422869832,0.284332419087257,0.265744851411743,"allRun"
"59",0.081,0.983469539375929,0.280576871644002,0.719423128355998,0.0165304606240713,0.162567928525375,0.837432071474625,0.99872906164765,0.00127093835234981,0.148553666134037,0.419351504913487,0.283952585523762,0.264046411019931,"allRun"
"60",0.082,0.983098068350669,0.279198469356266,0.720801530643734,0.0169019316493314,0.163187914290119,0.836812085709881,0.998703020110315,0.00129697988968545,0.148050200502798,0.419054532799783,0.283552366651291,0.262296537706934,"allRun"
"61",0.083,0.982726597325409,0.277922932910898,0.722077067089102,0.0172734026745914,0.163762419140178,0.836237580859822,0.998676891120943,0.00132310887905647,0.147598167792744,0.418780344869439,0.283189256331092,0.260649530236306,"allRun"
"62",0.084,0.982540861812779,0.276544530623161,0.723455469376839,0.0174591381872214,0.164418474544663,0.835581525455337,0.998665227763262,0.00133477223673748,0.147001834405191,0.418458148846037,0.282729991625614,0.25908539243594,"allRun"
"63",0.085,0.982169390787519,0.275186701503899,0.724813298496101,0.0178306092124814,0.165043695380774,0.834956304619226,0.998639417217041,0.0013605827829587,0.14650865535819,0.418158443701092,0.282333549529641,0.257356092291417,"allRun"
"64",0.086,0.981983655274889,0.274055177237846,0.725944822762154,0.0180163447251114,0.165586144257571,0.834413855742429,0.998627403812138,0.00137259618786172,0.146035760981479,0.417893225965145,0.281964493473312,0.256038832512735,"allRun"
"65",0.087,0.981983655274889,0.272861933466373,0.727138066533627,0.0180163447251114,0.166189922358784,0.833810077641216,0.998629653175108,0.00137034682489228,0.145439139095742,0.417590212233054,0.281514675664398,0.254845588741262,"allRun"
"66",0.088,0.981983655274889,0.271709836031847,0.728290163968153,0.0180163447251114,0.166777073278445,0.833222926721555,0.998631817989478,0.00136818201052231,0.144863090378479,0.417295554366038,0.281079322372259,0.253693491306736,"allRun"
"67",0.089,0.981612184249628,0.270547452013085,0.729452547986916,0.0183878157503715,0.167320964984487,0.832679035015513,0.998605869430519,0.00139413056948121,0.144467633881728,0.417036582792497,0.280752108337113,0.252159636262713,"allRun"
"68",0.09,0.981612184249628,0.269354208241611,0.730645791758389,0.0183878157503715,0.167937718462027,0.832062281537973,0.998608143066022,0.00139185693397818,0.143871011995991,0.416727069235975,0.280299040615983,0.25096639249124,"allRun"
"69",0.091,0.981612184249628,0.268438702244533,0.731561297755467,0.0183878157503715,0.168414008476467,0.831585991523533,0.998609882471882,0.00139011752811829,0.143413258997452,0.416488054525826,0.279950656761639,0.250050886494161,"allRun"
"70",0.092,0.981426448736998,0.267224885304586,0.732775114695414,0.0185735512630015,0.16902309513147,0.83097690486853,0.998598183245486,0.00140181675451385,0.142899218283794,0.416189360811522,0.279544289547658,0.248651334041584,"allRun"
"71",0.093,0.981426448736998,0.26607278787006,0.73392721212994,0.0185735512630015,0.169630818619583,0.830369181380417,0.998600380696451,0.00139961930354943,0.142323169566531,0.415884400341983,0.279103784954257,0.247499236607058,"allRun"
