"","tpv","tpr","fpr","tnr","fnr","ppv","fdr","npv","fors","L.diag","L.pred","L.all","L.eq.diag","model"
"26",0.035,0.993924665856622,0.140495867768595,0.859504132231405,0.00607533414337789,0.676592224979322,0.323407775020678,0.997914059240718,0.00208594075928244,0.0732856009559865,0.16274685788998,0.118016229422983,0.134420533625217,"allRun"
"27",0.036,0.993924665856622,0.139777218828602,0.860222781171398,0.00607533414337789,0.677713338856669,0.322286661143331,0.997915798249271,0.00208420175072947,0.0729262764859901,0.16218543144703,0.11755585396651,0.133701884685224,"allRun"
"28",0.037,0.993924665856622,0.138699245418613,0.861300754581387,0.00607533414337789,0.679401993355482,0.320598006644518,0.997918401332223,0.00208159866777685,0.0723872897809954,0.161339802656148,0.116863546218572,0.132623911275235,"allRun"
"29",0.038,0.993924665856622,0.136902623068631,0.863097376931369,0.00607533414337789,0.682235195996664,0.317764804003336,0.997922725384296,0.0020772746157042,0.0714889786060044,0.15992103930952,0.115705008957762,0.130827288925253,"allRun"
"30",0.039,0.993924665856622,0.136183974128638,0.863816025871362,0.00607533414337789,0.683375104427736,0.316624895572264,0.997924449979244,0.0020755500207555,0.071129654136008,0.15935022279651,0.115239938466259,0.13010863998526,"allRun"
"31",0.04,0.993924665856622,0.135106000718649,0.864893999281351,0.00607533414337789,0.685092127303183,0.314907872696817,0.997927031509121,0.00207296849087894,0.0705906674310134,0.158490420593848,0.114540544012431,0.129030666575271,"allRun"
"32",0.041,0.993924665856622,0.134746676248653,0.865253323751347,0.00607533414337789,0.685666387259011,0.314333612740989,0.997927890592623,0.00207210940737671,0.0704110051960152,0.158202861074183,0.114306933135099,0.128671342105275,"allRun"
"33",0.042,0.992709599027947,0.134387351778656,0.865612648221344,0.00729040097205346,0.685978169605374,0.314021830394626,0.997515527950311,0.00248447204968944,0.0708388763753548,0.158253151222158,0.114546013798756,0.127096950806603,"allRun"
"34",0.043,0.992709599027947,0.133668702838663,0.866331297161337,0.00729040097205346,0.68713204373423,0.31286795626577,0.997517583781547,0.00248241621845263,0.0704795519053584,0.157675186242111,0.114077369073735,0.12637830186661,"allRun"
"35",0.044,0.992709599027947,0.131872080488681,0.868127919511319,0.00729040097205346,0.690033783783784,0.309966216216216,0.997522708505368,0.00247729149463253,0.0695812407303674,0.156221753855424,0.112901497292896,0.124581679516628,"allRun"
"36",0.045,0.991494532199271,0.130794107078692,0.869205892921308,0.00850546780072904,0.691525423728814,0.308474576271186,0.997114591920857,0.00288540807914262,0.0696497874397105,0.155679992175165,0.112664889807438,0.122288639277963,"allRun"
"37",0.046,0.991494532199271,0.130434782608696,0.869565217391304,0.00850546780072904,0.692111959287532,0.307888040712468,0.997115780799341,0.00288421920065925,0.0694701252047123,0.155386129956564,0.112428127580638,0.121929314807967,"allRun"
"38",0.047,0.991494532199271,0.129716133668703,0.870283866331297,0.00850546780072904,0.693288020390824,0.306711979609176,0.997118155619596,0.00288184438040346,0.0691108007347159,0.15479691199479,0.111953856364753,0.121210665867974,"allRun"
"39",0.048,0.991494532199271,0.129356809198706,0.870643190801294,0.00850546780072904,0.693877551020408,0.306122448979592,0.997119341563786,0.00288065843621399,0.0689311384997177,0.154501553707903,0.11171634610381,0.120851341397977,"allRun"
"40",0.05,0.991494532199271,0.127919511318721,0.872080488681279,0.00850546780072904,0.696245733788396,0.303754266211604,0.997124075595727,0.0028759244042728,0.0682124895597249,0.153315095307938,0.110763792433832,0.119414043517992,"allRun"
"41",0.052,0.991494532199271,0.126482213438735,0.873517786561265,0.00850546780072904,0.698630136986301,0.301369863013699,0.997128794093519,0.00287120590648072,0.0674938406197321,0.15212053446009,0.109807187539911,0.117976745638006,"allRun"
"42",0.053,0.991494532199271,0.125404240028746,0.874595759971254,0.00850546780072904,0.700429184549356,0.299570815450644,0.997132322818517,0.002867677181483,0.0669548539147375,0.151219246316063,0.1090870501154,0.116898772228017,"allRun"
"43",0.054,0.991494532199271,0.12504491555875,0.87495508444125,0.00850546780072904,0.701030927835051,0.298969072164948,0.997133497133497,0.00286650286650287,0.0667751916797393,0.150917787515726,0.108846489597732,0.11653944775802,"allRun"
"44",0.055,0.991494532199271,0.123248293208768,0.876751706791232,0.00850546780072904,0.704055220017256,0.295944779982744,0.997139354311402,0.00286064568859828,0.0658768805047483,0.149402712835671,0.10763979667021,0.114742825408038,"allRun"
"45",0.056,0.991494532199271,0.122170319798778,0.877829680201222,0.00850546780072904,0.705882352941177,0.294117647058824,0.997142857142857,0.00285714285714286,0.0653378937997537,0.148487394957983,0.106912644378868,0.113664851998049,"allRun"
"46",0.057,0.991494532199271,0.121092346388789,0.878907653611211,0.00850546780072904,0.707718993928881,0.292281006071119,0.997146351406441,0.00285364859355891,0.0647989070947591,0.147567327332339,0.106183117213549,0.11258687858806,"allRun"
"47",0.058,0.991494532199271,0.120733021918793,0.879266978081207,0.00850546780072904,0.708333333333333,0.291666666666667,0.997147514262429,0.00285248573757131,0.0646192448597609,0.147259576202119,0.10593941053094,0.112227554118064,"allRun"
"48",0.059,0.991494532199271,0.1200143729788,0.8799856270212,0.00850546780072904,0.709565217391304,0.290434782608696,0.997149837133551,0.00285016286644951,0.0642599203897644,0.146642472737573,0.105451196563669,0.111508905178071,"allRun"
"49",0.06,0.991494532199271,0.119295724038807,0.880704275961193,0.00850546780072904,0.710801393728223,0.289198606271777,0.997152156224573,0.00284784377542718,0.063900595919768,0.146023225023602,0.104961910471685,0.110790256238078,"allRun"
"50",0.062,0.991494532199271,0.118577075098814,0.881422924901186,0.00850546780072904,0.712041884816754,0.287958115183246,0.997154471544715,0.00284552845528455,0.0635412714497716,0.145401821819265,0.104471546634518,0.110071607298085,"allRun"
"51",0.065,0.991494532199271,0.118217750628818,0.881782249371182,0.00850546780072904,0.712663755458515,0.287336244541485,0.99715562779358,0.00284437220642015,0.0633616092147734,0.145090308373952,0.104225958794363,0.109712282828089,"allRun"
"52",0.067,0.991494532199271,0.117499101688825,0.882500898311175,0.00850546780072904,0.713910761154856,0.286089238845144,0.997157937474624,0.00284206252537556,0.063002284744777,0.14446565068526,0.103733967715018,0.108993633888096,"allRun"
"53",0.068,0.991494532199271,0.116421128278836,0.883578871721164,0.00850546780072904,0.715789473684211,0.284210526315789,0.997161394971614,0.00283860502838605,0.0624632980397824,0.143524565672088,0.102993931855935,0.107915660478107,"allRun"
"54",0.069,0.991494532199271,0.116061803808839,0.883938196191161,0.00850546780072904,0.716417910447761,0.283582089552239,0.997162545601946,0.00283745439805432,0.0622836358047842,0.143209771975147,0.102746703889965,0.10755633600811,"allRun"
